frequency_MHz,psd_dB
947.2568,-60.45
947.2578,-60.77
947.2588,-60.70
947.2598,-60.75
947.2607,-60.47
947.2617,-60.13
947.2627,-59.96
947.2637,-59.97
947.2646,-60.40
947.2656,-60.66
947.2666,-60.79
947.2676,-61.02
947.2686,-60.45
947.2695,-59.84
947.2705,-59.46
947.2715,-59.11
947.2725,-59.84
947.2734,-60.52
947.2744,-60.65
947.2754,-60.76
947.2764,-60.41
947.2773,-60.09
947.2783,-59.67
947.2793,-59.28
947.2803,-59.44
947.2812,-59.65
947.2822,-59.97
947.2832,-60.22
947.2842,-60.19
947.2852,-60.19
947.2861,-59.76
947.2871,-59.34
947.2881,-59.62
947.2891,-59.90
947.2900,-59.22
947.2910,-58.57
947.2920,-59.09
947.2930,-59.48
947.2939,-59.14
947.2949,-59.09
947.2959,-59.83
947.2969,-60.41
947.2979,-60.59
947.2988,-60.76
947.2998,-60.56
947.3008,-60.36
947.3018,-60.13
947.3027,-59.89
947.3037,-60.23
947.3047,-60.56
947.3057,-60.87
947.3066,-61.17
947.3076,-61.05
947.3086,-60.94
947.3096,-60.50
947.3105,-60.07
947.3115,-60.32
947.3125,-60.56
947.3135,-60.77
947.3145,-60.97
947.3154,-60.80
947.3164,-60.63
947.3174,-59.74
947.3184,-58.86
947.3193,-59.32
947.3203,-59.78
947.3213,-60.41
947.3223,-61.04
947.3232,-60.98
947.3242,-60.93
947.3252,-60.14
947.3262,-59.35
947.3271,-59.50
947.3281,-59.64
947.3291,-60.18
947.3301,-60.71
947.3311,-60.84
947.3320,-60.96
947.3330,-60.53
947.3340,-60.09
947.3350,-60.10
947.3359,-60.10
947.3369,-59.62
947.3379,-59.15
947.3389,-59.17
947.3398,-59.20
947.3408,-59.36
947.3418,-59.53
947.3428,-59.43
947.3438,-59.33
947.3447,-60.12
947.3457,-60.91
947.3467,-60.73
947.3477,-60.55
947.3486,-60.36
947.3496,-60.18
947.3506,-60.19
947.3516,-60.20
947.3525,-60.59
947.3535,-60.99
947.3545,-61.06
947.3555,-61.14
947.3564,-60.93
947.3574,-60.72
947.3584,-60.49
947.3594,-60.27
947.3604,-60.61
947.3613,-60.96
947.3623,-60.99
947.3633,-61.02
947.3643,-60.33
947.3652,-59.65
947.3662,-59.00
947.3672,-58.36
947.3682,-59.50
947.3691,-60.63
947.3701,-60.92
947.3711,-61.20
947.3721,-60.80
947.3730,-60.39
947.3740,-59.60
947.3750,-58.81
947.3760,-59.56
947.3770,-60.30
947.3779,-60.68
947.3789,-61.05
947.3799,-60.70
947.3809,-60.34
947.3818,-59.95
947.3828,-59.55
947.3838,-59.55
947.3848,-59.55
947.3857,-59.30
947.3867,-59.05
947.3877,-59.62
947.3887,-60.18
947.3896,-59.98
947.3906,-59.79
947.3916,-60.13
947.3926,-60.46
947.3936,-60.55
947.3945,-60.63
947.3955,-60.41
947.3965,-60.18
947.3975,-59.81
947.3984,-59.43
947.3994,-59.72
947.4004,-60.01
947.4014,-60.47
947.4023,-60.93
947.4033,-60.84
947.4043,-60.75
947.4053,-59.87
947.4062,-58.98
947.4072,-59.19
947.4082,-59.40
947.4092,-60.11
947.4102,-60.81
947.4111,-60.86
947.4121,-60.91
947.4131,-59.96
947.4141,-59.02
947.4150,-59.15
947.4160,-59.28
947.4170,-60.01
947.4180,-60.74
947.4189,-60.83
947.4199,-60.92
947.4209,-60.32
947.4219,-59.73
947.4229,-59.55
947.4238,-59.38
947.4248,-60.03
947.4258,-60.67
947.4268,-60.84
947.4277,-61.01
947.4287,-60.36
947.4297,-59.71
947.4307,-59.28
947.4316,-58.86
947.4326,-58.81
947.4336,-58.76
947.4346,-59.40
947.4355,-60.03
947.4365,-60.38
947.4375,-60.72
947.4385,-60.60
947.4395,-60.49
947.4404,-60.65
947.4414,-60.81
947.4424,-60.68
947.4434,-60.56
947.4443,-60.37
947.4453,-60.18
947.4463,-60.05
947.4473,-59.92
947.4482,-60.35
947.4492,-60.78
947.4502,-60.79
947.4512,-60.80
947.4521,-60.06
947.4531,-59.32
947.4541,-58.44
947.4551,-57.55
947.4561,-58.83
947.4570,-60.11
947.4580,-60.53
947.4590,-60.96
947.4600,-60.64
947.4609,-60.32
947.4619,-59.66
947.4629,-58.99
947.4639,-59.72
947.4648,-60.45
947.4658,-60.77
947.4668,-61.10
947.4678,-61.01
947.4688,-60.93
947.4697,-60.47
947.4707,-60.00
947.4717,-60.12
947.4727,-60.24
947.4736,-60.68
947.4746,-61.11
947.4756,-60.97
947.4766,-60.82
947.4775,-59.97
947.4785,-59.11
947.4795,-58.82
947.4805,-58.53
947.4814,-58.76
947.4824,-58.98
947.4834,-59.91
947.4844,-60.84
947.4854,-60.41
947.4863,-59.98
947.4873,-60.18
947.4883,-60.38
947.4893,-60.45
947.4902,-60.52
947.4912,-60.45
947.4922,-60.39
947.4932,-60.05
947.4941,-59.71
947.4951,-59.90
947.4961,-60.09
947.4971,-60.51
947.4980,-60.93
947.4990,-60.84
947.5000,-60.76
947.5010,-59.36
947.5020,-57.96
947.5029,-58.06
947.5039,-58.16
947.5049,-59.60
947.5059,-61.03
947.5068,-61.00
947.5078,-60.98
947.5088,-60.27
947.5098,-59.56
947.5107,-59.47
947.5117,-59.39
947.5127,-60.16
947.5137,-60.94
947.5146,-60.99
947.5156,-61.05
947.5166,-60.72
947.5176,-60.38
947.5186,-60.15
947.5195,-59.92
947.5205,-60.34
947.5215,-60.77
947.5225,-60.85
947.5234,-60.93
947.5244,-60.77
947.5254,-60.61
947.5264,-60.06
947.5273,-59.51
947.5283,-59.08
947.5293,-58.66
947.5303,-59.38
947.5312,-60.11
947.5322,-60.15
947.5332,-60.20
947.5342,-59.85
947.5352,-59.50
947.5361,-59.88
947.5371,-60.27
947.5381,-60.17
947.5391,-60.08
947.5400,-59.75
947.5410,-59.42
947.5420,-58.33
947.5430,-57.23
947.5439,-58.22
947.5449,-59.20
947.5459,-59.71
947.5469,-60.22
947.5479,-59.80
947.5488,-59.37
947.5498,-58.79
947.5508,-58.20
947.5518,-58.93
947.5527,-59.66
947.5537,-60.06
947.5547,-60.46
947.5557,-60.34
947.5566,-60.22
947.5576,-59.81
947.5586,-59.40
947.5596,-59.74
947.5605,-60.07
947.5615,-60.47
947.5625,-60.87
947.5635,-60.69
947.5645,-60.50
947.5654,-59.91
947.5664,-59.32
947.5674,-59.65
947.5684,-59.97
947.5693,-60.40
947.5703,-60.82
947.5713,-60.90
947.5723,-60.98
947.5732,-60.34
947.5742,-59.69
947.5752,-59.03
947.5762,-58.37
947.5771,-58.86
947.5781,-59.35
947.5791,-59.36
947.5801,-59.37
947.5811,-58.90
947.5820,-58.42
947.5830,-58.90
947.5840,-59.38
947.5850,-59.74
947.5859,-60.10
947.5869,-60.18
947.5879,-60.26
947.5889,-58.79
947.5898,-57.33
947.5908,-57.23
947.5918,-57.12
947.5928,-58.63
947.5938,-60.14
947.5947,-60.22
947.5957,-60.31
947.5967,-59.84
947.5977,-59.37
947.5986,-59.20
947.5996,-59.03
947.6006,-59.59
947.6016,-60.15
947.6025,-60.39
947.6035,-60.63
947.6045,-60.28
947.6055,-59.94
947.6064,-59.56
947.6074,-59.19
947.6084,-59.75
947.6094,-60.30
947.6104,-60.54
947.6113,-60.78
947.6123,-60.51
947.6133,-60.23
947.6143,-59.86
947.6152,-59.49
947.6162,-59.18
947.6172,-58.87
947.6182,-59.01
947.6191,-59.14
947.6201,-59.31
947.6211,-59.47
947.6221,-58.62
947.6230,-57.78
947.6240,-57.93
947.6250,-58.09
947.6260,-58.97
947.6270,-59.84
947.6279,-59.69
947.6289,-59.54
947.6299,-58.73
947.6309,-57.92
947.6318,-58.72
947.6328,-59.52
947.6338,-59.81
947.6348,-60.10
947.6357,-59.97
947.6367,-59.85
947.6377,-58.59
947.6387,-57.34
947.6396,-58.01
947.6406,-58.67
947.6416,-59.46
947.6426,-60.25
947.6436,-59.79
947.6445,-59.34
947.6455,-58.75
947.6465,-58.16
947.6475,-58.54
947.6484,-58.92
947.6494,-59.19
947.6504,-59.46
947.6514,-59.27
947.6523,-59.08
947.6533,-59.11
947.6543,-59.13
947.6553,-59.40
947.6562,-59.66
947.6572,-59.64
947.6582,-59.63
947.6592,-59.62
947.6602,-59.62
947.6611,-59.48
947.6621,-59.35
947.6631,-59.28
947.6641,-59.22
947.6650,-59.75
947.6660,-60.28
947.6670,-60.39
947.6680,-60.50
947.6689,-59.73
947.6699,-58.95
947.6709,-58.17
947.6719,-57.38
947.6729,-58.42
947.6738,-59.46
947.6748,-59.90
947.6758,-60.35
947.6768,-58.97
947.6777,-57.60
947.6787,-57.27
947.6797,-56.94
947.6807,-58.07
947.6816,-59.20
947.6826,-59.73
947.6836,-60.26
947.6846,-59.99
947.6855,-59.72
947.6865,-59.53
947.6875,-59.35
947.6885,-60.07
947.6895,-60.80
947.6904,-60.62
947.6914,-60.44
947.6924,-60.26
947.6934,-60.08
947.6943,-60.03
947.6953,-59.98
947.6963,-60.23
947.6973,-60.49
947.6982,-60.46
947.6992,-60.43
947.7002,-60.34
947.7012,-60.24
947.7021,-59.83
947.7031,-59.41
947.7041,-59.61
947.7051,-59.82
947.7061,-59.68
947.7070,-59.54
947.7080,-58.96
947.7090,-58.38
947.7100,-57.73
947.7109,-57.09
947.7119,-57.48
947.7129,-57.86
947.7139,-58.05
947.7148,-58.24
947.7158,-58.13
947.7168,-58.02
947.7178,-57.59
947.7188,-57.17
947.7197,-57.19
947.7207,-57.22
947.7217,-57.58
947.7227,-57.94
947.7236,-57.63
947.7246,-57.32
947.7256,-56.24
947.7266,-55.17
947.7275,-55.61
947.7285,-56.06
947.7295,-56.63
947.7305,-57.20
947.7314,-57.40
947.7324,-57.60
947.7334,-57.73
947.7344,-57.86
947.7354,-58.10
947.7363,-58.33
947.7373,-58.51
947.7383,-58.69
947.7393,-58.66
947.7402,-58.63
947.7412,-58.24
947.7422,-57.85
947.7432,-57.92
947.7441,-57.98
947.7451,-58.31
947.7461,-58.63
947.7471,-58.73
947.7480,-58.82
947.7490,-58.79
947.7500,-58.76
947.7510,-58.76
947.7520,-58.77
947.7529,-58.82
947.7539,-58.87
947.7549,-58.69
947.7559,-58.51
947.7568,-57.99
947.7578,-57.47
947.7588,-57.53
947.7598,-57.59
947.7607,-58.01
947.7617,-58.43
947.7627,-58.42
947.7637,-58.41
947.7646,-57.42
947.7656,-56.42
947.7666,-55.97
947.7676,-55.52
947.7686,-56.44
947.7695,-57.36
947.7705,-57.30
947.7715,-57.23
947.7725,-56.80
947.7734,-56.37
947.7744,-56.07
947.7754,-55.76
947.7764,-56.28
947.7773,-56.80
947.7783,-57.25
947.7793,-57.69
947.7803,-57.90
947.7812,-58.11
947.7822,-58.15
947.7832,-58.19
947.7842,-58.30
947.7852,-58.41
947.7861,-58.35
947.7871,-58.29
947.7881,-58.05
947.7891,-57.81
947.7900,-57.47
947.7910,-57.13
947.7920,-57.64
947.7930,-58.15
947.7939,-58.27
947.7949,-58.38
947.7959,-58.35
947.7969,-58.32
947.7979,-58.08
947.7988,-57.85
947.7998,-57.86
947.8008,-57.87
947.8018,-57.83
947.8027,-57.79
947.8037,-57.62
947.8047,-57.46
947.8057,-57.46
947.8066,-57.46
947.8076,-57.70
947.8086,-57.93
947.8096,-57.97
947.8105,-58.01
947.8115,-57.52
947.8125,-57.03
947.8135,-55.64
947.8145,-54.25
947.8154,-54.78
947.8164,-55.30
947.8174,-55.91
947.8184,-56.52
947.8193,-56.54
947.8203,-56.57
947.8213,-56.62
947.8223,-56.67
947.8232,-56.77
947.8242,-56.86
947.8252,-57.28
947.8262,-57.71
947.8271,-57.84
947.8281,-57.97
947.8291,-57.72
947.8301,-57.47
947.8311,-57.37
947.8320,-57.28
947.8330,-57.36
947.8340,-57.44
947.8350,-57.49
947.8359,-57.55
947.8369,-57.43
947.8379,-57.31
947.8389,-57.43
947.8398,-57.55
947.8408,-57.77
947.8418,-57.99
947.8428,-57.85
947.8438,-57.72
947.8447,-57.41
947.8457,-57.10
947.8467,-56.99
947.8477,-56.88
947.8486,-57.06
947.8496,-57.24
947.8506,-57.23
947.8516,-57.22
947.8525,-57.11
947.8535,-57.00
947.8545,-57.04
947.8555,-57.08
947.8564,-57.13
947.8574,-57.18
947.8584,-57.00
947.8594,-56.82
947.8604,-56.10
947.8613,-55.38
947.8623,-54.82
947.8633,-54.26
947.8643,-54.97
947.8652,-55.68
947.8662,-56.05
947.8672,-56.41
947.8682,-56.50
947.8691,-56.59
947.8701,-56.74
947.8711,-56.88
947.8721,-56.99
947.8730,-57.09
947.8740,-57.18
947.8750,-57.28
947.8760,-57.21
947.8770,-57.14
947.8779,-56.86
947.8789,-56.58
947.8799,-56.76
947.8809,-56.94
947.8818,-57.08
947.8828,-57.22
947.8838,-57.35
947.8848,-57.48
947.8857,-57.53
947.8867,-57.58
947.8877,-57.58
947.8887,-57.58
947.8896,-57.43
947.8906,-57.28
947.8916,-57.24
947.8926,-57.20
947.8936,-57.08
947.8945,-56.96
947.8955,-57.13
947.8965,-57.30
947.8975,-57.34
947.8984,-57.39
947.8994,-57.17
947.9004,-56.95
947.9014,-56.47
947.9023,-55.99
947.9033,-56.02
947.9043,-56.06
947.9053,-56.00
947.9062,-55.95
947.9072,-55.64
947.9082,-55.33
947.9092,-55.19
947.9102,-55.05
947.9111,-55.39
947.9121,-55.73
947.9131,-56.20
947.9141,-56.67
947.9150,-56.98
947.9160,-57.30
947.9170,-57.21
947.9180,-57.12
947.9189,-57.00
947.9199,-56.88
947.9209,-57.00
947.9219,-57.13
947.9229,-57.14
947.9238,-57.16
947.9248,-57.00
947.9258,-56.84
947.9268,-56.88
947.9277,-56.91
947.9287,-57.21
947.9297,-57.52
947.9307,-57.61
947.9316,-57.70
947.9326,-57.56
947.9336,-57.43
947.9346,-57.34
947.9355,-57.26
947.9365,-57.26
947.9375,-57.26
947.9385,-57.22
947.9395,-57.19
947.9404,-57.19
947.9414,-57.19
947.9424,-57.15
947.9434,-57.12
947.9443,-57.21
947.9453,-57.30
947.9463,-57.11
947.9473,-56.93
947.9482,-56.39
947.9492,-55.85
947.9502,-55.55
947.9512,-55.24
947.9521,-55.32
947.9531,-55.39
947.9541,-55.36
947.9551,-55.33
947.9561,-55.03
947.9570,-54.73
947.9580,-55.04
947.9590,-55.35
947.9600,-55.95
947.9609,-56.54
947.9619,-56.68
947.9629,-56.83
947.9639,-56.75
947.9648,-56.67
947.9658,-56.49
947.9668,-56.32
947.9678,-56.45
947.9688,-56.57
947.9697,-56.63
947.9707,-56.69
947.9717,-56.68
947.9727,-56.67
947.9736,-56.57
947.9746,-56.47
947.9756,-56.63
947.9766,-56.80
947.9775,-56.80
947.9785,-56.80
947.9795,-56.71
947.9805,-56.62
947.9814,-56.46
947.9824,-56.30
947.9834,-56.27
947.9844,-56.23
947.9854,-56.27
947.9863,-56.31
947.9873,-56.16
947.9883,-56.01
947.9893,-55.84
947.9902,-55.68
947.9912,-55.41
947.9922,-55.14
947.9932,-54.74
947.9941,-54.34
947.9951,-53.79
947.9961,-53.24
947.9971,-53.05
947.9980,-52.86
947.9990,-54.99
948.0000,-57.12
948.0010,-55.13
948.0020,-53.14
948.0029,-53.31
948.0039,-53.48
948.0049,-53.77
948.0059,-54.06
948.0068,-54.72
948.0078,-55.38
948.0088,-55.71
948.0098,-56.05
948.0107,-56.17
948.0117,-56.29
948.0127,-56.13
948.0137,-55.97
948.0146,-55.99
948.0156,-56.01
948.0166,-56.45
948.0176,-56.89
948.0186,-57.03
948.0195,-57.18
948.0205,-57.21
948.0215,-57.25
948.0225,-57.11
948.0234,-56.97
948.0244,-56.97
948.0254,-56.97
948.0264,-56.89
948.0273,-56.81
948.0283,-56.75
948.0293,-56.69
948.0303,-56.74
948.0312,-56.78
948.0322,-56.83
948.0332,-56.88
948.0342,-56.87
948.0352,-56.86
948.0361,-56.70
948.0371,-56.53
948.0381,-56.14
948.0391,-55.74
948.0400,-55.53
948.0410,-55.32
948.0420,-55.21
948.0430,-55.10
948.0439,-54.95
948.0449,-54.80
948.0459,-54.93
948.0469,-55.05
948.0479,-55.38
948.0488,-55.71
948.0498,-56.02
948.0508,-56.33
948.0518,-56.16
948.0527,-55.99
948.0537,-56.22
948.0547,-56.45
948.0557,-56.84
948.0566,-57.22
948.0576,-57.28
948.0586,-57.34
948.0596,-57.19
948.0605,-57.05
948.0615,-56.86
948.0625,-56.68
948.0635,-56.98
948.0645,-57.29
948.0654,-57.45
948.0664,-57.61
948.0674,-57.55
948.0684,-57.48
948.0693,-57.36
948.0703,-57.24
948.0713,-57.14
948.0723,-57.05
948.0732,-57.11
948.0742,-57.17
948.0752,-57.18
948.0762,-57.20
948.0771,-57.12
948.0781,-57.04
948.0791,-56.96
948.0801,-56.89
948.0811,-56.77
948.0820,-56.65
948.0830,-56.34
948.0840,-56.02
948.0850,-55.70
948.0859,-55.39
948.0869,-55.27
948.0879,-55.16
948.0889,-55.21
948.0898,-55.26
948.0908,-55.46
948.0918,-55.65
948.0928,-55.78
948.0938,-55.90
948.0947,-56.23
948.0957,-56.56
948.0967,-56.93
948.0977,-57.30
948.0986,-56.92
948.0996,-56.53
948.1006,-56.62
948.1016,-56.70
948.1025,-56.98
948.1035,-57.27
948.1045,-57.40
948.1055,-57.53
948.1064,-57.58
948.1074,-57.63
948.1084,-57.54
948.1094,-57.46
948.1104,-57.50
948.1113,-57.54
948.1123,-57.63
948.1133,-57.73
948.1143,-57.62
948.1152,-57.52
948.1162,-57.41
948.1172,-57.30
948.1182,-57.17
948.1191,-57.03
948.1201,-57.14
948.1211,-57.25
948.1221,-57.38
948.1230,-57.51
948.1240,-57.38
948.1250,-57.25
948.1260,-57.01
948.1270,-56.78
948.1279,-56.52
948.1289,-56.26
948.1299,-55.96
948.1309,-55.67
948.1318,-55.47
948.1328,-55.28
948.1338,-55.00
948.1348,-54.72
948.1357,-55.06
948.1367,-55.39
948.1377,-55.66
948.1387,-55.93
948.1396,-56.21
948.1406,-56.49
948.1416,-56.66
948.1426,-56.82
948.1436,-57.10
948.1445,-57.38
948.1455,-57.26
948.1465,-57.14
948.1475,-56.68
948.1484,-56.22
948.1494,-56.68
948.1504,-57.14
948.1514,-57.41
948.1523,-57.67
948.1533,-57.78
948.1543,-57.90
948.1553,-57.80
948.1562,-57.70
948.1572,-57.37
948.1582,-57.03
948.1592,-57.08
948.1602,-57.13
948.1611,-57.22
948.1621,-57.30
948.1631,-57.28
948.1641,-57.25
948.1650,-57.17
948.1660,-57.10
948.1670,-57.12
948.1680,-57.15
948.1689,-57.16
948.1699,-57.16
948.1709,-56.97
948.1719,-56.79
948.1729,-56.50
948.1738,-56.22
948.1748,-55.86
948.1758,-55.50
948.1768,-55.41
948.1777,-55.32
948.1787,-55.35
948.1797,-55.37
948.1807,-55.23
948.1816,-55.10
948.1826,-55.32
948.1836,-55.54
948.1846,-56.20
948.1855,-56.86
948.1865,-57.11
948.1875,-57.36
948.1885,-57.43
948.1895,-57.49
948.1904,-57.31
948.1914,-57.13
948.1924,-57.28
948.1934,-57.42
948.1943,-57.03
948.1953,-56.65
948.1963,-56.76
948.1973,-56.87
948.1982,-57.30
948.1992,-57.74
948.2002,-57.84
948.2012,-57.94
948.2021,-57.93
948.2031,-57.92
948.2041,-57.46
948.2051,-56.99
948.2061,-56.83
948.2070,-56.66
948.2080,-56.95
948.2090,-57.23
948.2100,-57.37
948.2109,-57.52
948.2119,-57.53
948.2129,-57.54
948.2139,-57.34
948.2148,-57.14
948.2158,-56.98
948.2168,-56.82
948.2178,-56.68
948.2188,-56.54
948.2197,-56.28
948.2207,-56.01
948.2217,-55.58
948.2227,-55.15
948.2236,-55.32
948.2246,-55.50
948.2256,-55.58
948.2266,-55.67
948.2275,-55.85
948.2285,-56.03
948.2295,-56.02
948.2305,-56.00
948.2314,-56.45
948.2324,-56.89
948.2334,-57.26
948.2344,-57.63
948.2354,-57.71
948.2363,-57.79
948.2373,-57.39
948.2383,-56.99
948.2393,-57.07
948.2402,-57.14
948.2412,-57.06
948.2422,-56.98
948.2432,-56.93
948.2441,-56.88
948.2451,-57.27
948.2461,-57.67
948.2471,-57.72
948.2480,-57.77
948.2490,-57.71
948.2500,-57.66
948.2510,-57.49
948.2520,-57.33
948.2529,-57.06
948.2539,-56.79
948.2549,-56.95
948.2559,-57.11
948.2568,-57.44
948.2578,-57.76
948.2588,-57.69
948.2598,-57.61
948.2607,-57.31
948.2617,-57.00
948.2627,-56.64
948.2637,-56.27
948.2646,-56.12
948.2656,-55.97
948.2666,-55.80
948.2676,-55.64
948.2686,-55.29
948.2695,-54.94
948.2705,-55.06
948.2715,-55.17
948.2725,-55.65
948.2734,-56.12
948.2744,-56.56
948.2754,-56.99
948.2764,-57.10
948.2773,-57.22
948.2783,-57.03
948.2793,-56.85
948.2803,-57.22
948.2812,-57.59
948.2822,-57.69
948.2832,-57.78
948.2842,-57.67
948.2852,-57.55
948.2861,-57.31
948.2871,-57.07
948.2881,-57.23
948.2891,-57.39
948.2900,-57.04
948.2910,-56.68
948.2920,-57.09
948.2930,-57.49
948.2939,-57.35
948.2949,-57.22
948.2959,-57.37
948.2969,-57.52
948.2979,-57.47
948.2988,-57.42
948.2998,-57.25
948.3008,-57.07
948.3018,-57.10
948.3027,-57.12
948.3037,-57.20
948.3047,-57.27
948.3057,-57.30
948.3066,-57.33
948.3076,-56.94
948.3086,-56.54
948.3096,-55.97
948.3105,-55.39
948.3115,-55.33
948.3125,-55.26
948.3135,-55.18
948.3145,-55.11
948.3154,-55.20
948.3164,-55.30
948.3174,-55.13
948.3184,-54.97
948.3193,-55.37
948.3203,-55.77
948.3213,-56.56
948.3223,-57.35
948.3232,-57.45
948.3242,-57.55
948.3252,-57.18
948.3262,-56.82
948.3271,-56.89
948.3281,-56.96
948.3291,-57.24
948.3301,-57.53
948.3311,-57.67
948.3320,-57.80
948.3330,-57.73
948.3340,-57.65
948.3350,-57.66
948.3359,-57.67
948.3369,-57.22
948.3379,-56.78
948.3389,-56.71
948.3398,-56.63
948.3408,-56.82
948.3418,-57.00
948.3428,-56.94
948.3438,-56.88
948.3447,-57.13
948.3457,-57.38
948.3467,-57.22
948.3477,-57.06
948.3486,-56.95
948.3496,-56.84
948.3506,-56.70
948.3516,-56.56
948.3525,-56.44
948.3535,-56.32
948.3545,-56.00
948.3555,-55.68
948.3564,-55.38
948.3574,-55.08
948.3584,-54.93
948.3594,-54.78
948.3604,-55.10
948.3613,-55.42
948.3623,-55.79
948.3633,-56.15
948.3643,-56.20
948.3652,-56.26
948.3662,-56.06
948.3672,-55.87
948.3682,-56.60
948.3691,-57.34
948.3701,-57.50
948.3711,-57.66
948.3721,-57.43
948.3730,-57.21
948.3740,-56.83
948.3750,-56.45
948.3760,-56.84
948.3770,-57.24
948.3779,-57.54
948.3789,-57.84
948.3799,-57.81
948.3809,-57.79
948.3818,-57.59
948.3828,-57.39
948.3838,-57.20
948.3848,-57.00
948.3857,-56.71
948.3867,-56.42
948.3877,-56.62
948.3887,-56.82
948.3896,-56.62
948.3906,-56.43
948.3916,-56.68
948.3926,-56.94
948.3936,-57.05
948.3945,-57.16
948.3955,-56.88
948.3965,-56.61
948.3975,-56.24
948.3984,-55.87
948.3994,-55.63
948.4004,-55.40
948.4014,-55.29
948.4023,-55.17
948.4033,-55.05
948.4043,-54.92
948.4053,-54.71
948.4062,-54.50
948.4072,-54.80
948.4082,-55.10
948.4092,-55.70
948.4102,-56.31
948.4111,-56.55
948.4121,-56.79
948.4131,-56.58
948.4141,-56.37
948.4150,-56.52
948.4160,-56.67
948.4170,-57.08
948.4180,-57.49
948.4189,-57.47
948.4199,-57.44
948.4209,-57.21
948.4219,-56.97
948.4229,-56.87
948.4238,-56.76
948.4248,-57.06
948.4258,-57.37
948.4268,-57.36
948.4277,-57.35
948.4287,-57.06
948.4297,-56.77
948.4307,-56.45
948.4316,-56.12
948.4326,-55.85
948.4336,-55.57
948.4346,-55.86
948.4355,-56.15
948.4365,-56.30
948.4375,-56.45
948.4385,-56.42
948.4395,-56.40
948.4404,-56.30
948.4414,-56.20
948.4424,-55.94
948.4434,-55.68
948.4443,-55.26
948.4453,-54.83
948.4463,-54.79
948.4473,-54.76
948.4482,-54.58
948.4492,-54.41
948.4502,-54.75
948.4512,-55.09
948.4521,-55.10
948.4531,-55.11
948.4541,-55.08
948.4551,-55.06
948.4561,-55.80
948.4570,-56.55
948.4580,-56.79
948.4590,-57.04
948.4600,-56.86
948.4609,-56.68
948.4619,-56.36
948.4629,-56.03
948.4639,-56.32
948.4648,-56.60
948.4658,-56.75
948.4668,-56.90
948.4678,-56.93
948.4688,-56.96
948.4697,-56.89
948.4707,-56.82
948.4717,-56.88
948.4727,-56.93
948.4736,-57.00
948.4746,-57.07
948.4756,-56.87
948.4766,-56.67
948.4775,-56.40
948.4785,-56.12
948.4795,-55.79
948.4805,-55.47
948.4814,-55.54
948.4824,-55.62
948.4834,-56.23
948.4844,-56.84
948.4854,-56.66
948.4863,-56.48
948.4873,-56.24
948.4883,-55.99
948.4893,-55.61
948.4902,-55.23
948.4912,-54.98
948.4922,-54.74
948.4932,-54.58
948.4941,-54.41
948.4951,-54.38
948.4961,-54.35
948.4971,-54.97
948.4980,-55.60
948.4990,-55.80
948.5000,-56.00
948.5010,-55.90
948.5020,-55.80
948.5029,-55.98
948.5039,-56.17
948.5049,-56.47
948.5059,-56.78
948.5068,-56.73
948.5078,-56.69
948.5088,-56.52
948.5098,-56.35
948.5107,-56.45
948.5117,-56.54
948.5127,-56.81
948.5137,-57.07
948.5146,-57.15
948.5156,-57.23
948.5166,-57.07
948.5176,-56.92
948.5186,-56.68
948.5195,-56.45
948.5205,-56.52
948.5215,-56.59
948.5225,-56.62
948.5234,-56.65
948.5244,-56.57
948.5254,-56.48
948.5264,-56.22
948.5273,-55.96
948.5283,-55.77
948.5293,-55.59
948.5303,-55.77
948.5312,-55.96
948.5322,-55.94
948.5332,-55.92
948.5342,-55.47
948.5352,-55.02
948.5361,-54.94
948.5371,-54.86
948.5381,-54.72
948.5391,-54.58
948.5400,-54.71
948.5410,-54.84
948.5420,-54.82
948.5430,-54.79
948.5439,-55.51
948.5449,-56.23
948.5459,-56.62
948.5469,-57.01
948.5479,-57.07
948.5488,-57.13
948.5498,-56.93
948.5508,-56.73
948.5518,-56.82
948.5527,-56.90
948.5537,-56.91
948.5547,-56.92
948.5557,-56.92
948.5566,-56.93
948.5576,-56.94
948.5586,-56.95
948.5596,-57.19
948.5605,-57.44
948.5615,-57.46
948.5625,-57.48
948.5635,-57.33
948.5645,-57.17
948.5654,-56.73
948.5664,-56.29
948.5674,-56.38
948.5684,-56.47
948.5693,-56.70
948.5703,-56.93
948.5713,-56.97
948.5723,-57.00
948.5732,-56.88
948.5742,-56.77
948.5752,-56.36
948.5762,-55.95
948.5771,-55.93
948.5781,-55.91
948.5791,-55.80
948.5801,-55.69
948.5811,-55.37
948.5820,-55.06
948.5830,-54.86
948.5840,-54.66
948.5850,-54.86
948.5859,-55.06
948.5869,-55.14
948.5879,-55.21
948.5889,-55.49
948.5898,-55.76
948.5908,-55.86
948.5918,-55.96
948.5928,-56.57
948.5938,-57.18
948.5947,-57.23
948.5957,-57.29
948.5967,-57.27
948.5977,-57.24
948.5986,-57.23
948.5996,-57.21
948.6006,-57.32
948.6016,-57.43
948.6025,-57.52
948.6035,-57.61
948.6045,-57.56
948.6055,-57.52
948.6064,-57.44
948.6074,-57.36
948.6084,-57.42
948.6094,-57.49
948.6104,-57.46
948.6113,-57.43
948.6123,-57.26
948.6133,-57.09
948.6143,-56.90
948.6152,-56.72
948.6162,-57.08
948.6172,-57.45
948.6182,-57.51
948.6191,-57.58
948.6201,-57.28
948.6211,-56.98
